idfederal;fedconc;feddata;fedlocal;fedpremioest;feds01;feds02;feds03;feds04;feds05;fedpr01;fedpr02;fedpr03;fedpr04;fedpr05;fedcidgan01;fedcidgan02;fedcidgan03;fedcidgan04;fedcidgan05
4237;4237;2001-08-07;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4238;4238;2001-08-08;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4239;4239;2001-08-09;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4240;4240;2001-08-10;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4241;4241;2001-08-11;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4242;4242;2001-08-12;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4243;4243;2001-08-13;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4244;4244;2001-08-14;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4245;4245;2001-08-15;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4246;4246;2001-08-16;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4247;4247;2001-08-17;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4248;4248;2001-08-18;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4249;4249;2001-08-19;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4250;4250;2001-08-20;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4251;4251;2001-08-21;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4252;4252;2001-08-22;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4253;4253;2001-08-23;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4254;4254;2001-08-24;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4255;4255;2001-08-25;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4256;4256;2001-08-26;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4257;4257;2001-08-27;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4258;4258;2001-08-28;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4259;4259;2001-08-29;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4260;4260;2001-08-30;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4261;4261;2001-08-31;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4262;4262;2001-09-01;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4263;4263;2001-09-02;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4264;4264;2001-09-03;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4265;4265;2001-09-04;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4266;4266;2001-09-05;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4267;4267;2001-09-06;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4268;4268;2001-09-07;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4269;4269;2001-09-08;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4270;4270;2001-09-09;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4271;4271;2001-09-10;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4272;4272;2001-09-11;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4273;4273;2001-09-12;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4274;4274;2001-09-13;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4275;4275;2001-09-14;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4276;4276;2001-09-15;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4277;4277;2001-09-16;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4278;4278;2001-09-17;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4279;4279;2001-09-18;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4280;4280;2001-09-19;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4281;4281;2001-09-20;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4282;4282;2001-09-21;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4283;4283;2001-09-22;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4284;4284;2001-09-23;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4285;4285;2001-09-24;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4286;4286;2001-09-25;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4287;4287;2001-09-26;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4288;4288;2001-09-27;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4289;4289;2001-09-28;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4290;4290;2001-09-29;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4291;4291;2001-09-30;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4292;4292;2001-10-01;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4293;4293;2001-10-02;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4294;4294;2001-10-03;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4295;4295;2001-10-04;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4296;4296;2001-10-05;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4297;4297;2001-10-06;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4298;4298;2001-10-07;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4299;4299;2001-10-08;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4300;4300;2001-10-09;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4301;4301;2001-10-10;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4302;4302;2001-10-11;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4303;4303;2001-10-12;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4304;4304;2001-10-13;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4305;4305;2001-10-14;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4306;4306;2001-10-15;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4307;4307;2001-10-16;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4308;4308;2001-10-17;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4309;4309;2001-10-18;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4310;4310;2001-10-19;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4311;4311;2001-10-20;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4312;4312;2001-10-21;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4313;4313;2001-10-22;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4314;4314;2001-10-23;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4315;4315;2001-10-24;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4316;4316;2001-10-25;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4317;4317;2001-10-26;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4318;4318;2001-10-27;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4319;4319;2001-10-28;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4320;4320;2001-10-29;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4321;4321;2001-10-30;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4322;4322;2001-10-31;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4323;4323;2001-11-01;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4324;4324;2001-11-02;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4325;4325;2001-11-03;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4326;4326;2001-11-04;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4327;4327;2001-11-05;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4328;4328;2001-11-06;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4329;4329;2001-11-07;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4330;4330;2001-11-08;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4331;4331;2001-11-09;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4332;4332;2001-11-10;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4333;4333;2001-11-11;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4334;4334;2001-11-12;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4335;4335;2001-11-13;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4336;4336;2001-11-14;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4337;4337;2001-11-15;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4338;4338;2001-11-16;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4339;4339;2001-11-17;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4340;4340;2001-11-18;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4341;4341;2001-11-19;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4342;4342;2001-11-20;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4343;4343;2001-11-21;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4344;4344;2001-11-22;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4345;4345;2001-11-23;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4346;4346;2001-11-24;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4347;4347;2001-11-25;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4348;4348;2001-11-26;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4349;4349;2001-11-27;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4350;4350;2001-11-28;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4351;4351;2001-11-29;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4352;4352;2001-11-30;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4353;4353;2001-12-01;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4354;4354;2001-12-02;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4355;4355;2001-12-03;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4356;4356;2001-12-04;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4357;4357;2001-12-05;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4358;4358;2001-12-06;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4359;4359;2001-12-07;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4360;4360;2001-12-08;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4361;4361;2001-12-09;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4362;4362;2001-12-10;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4363;4363;2001-12-11;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4364;4364;2001-12-12;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4365;4365;2001-12-13;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4366;4366;2001-12-14;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4367;4367;2001-12-15;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4368;4368;2001-12-16;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4369;4369;2001-12-17;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4370;4370;2001-12-18;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4371;4371;2001-12-19;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4372;4372;2001-12-20;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4373;4373;2001-12-21;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4374;4374;2001-12-22;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4375;4375;2001-12-23;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4376;4376;2001-12-24;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4377;4377;2001-12-25;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4378;4378;2001-12-26;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4379;4379;2001-12-27;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4380;4380;2001-12-28;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4381;4381;2001-12-29;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4382;4382;2001-12-30;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4383;4383;2001-12-31;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4384;4384;2002-01-01;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4385;4385;2002-01-02;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4386;4386;2002-01-03;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4387;4387;2002-01-04;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4388;4388;2002-01-05;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4389;4389;2002-01-06;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4390;4390;2002-01-07;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4391;4391;2002-01-08;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4392;4392;2002-01-09;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4393;4393;2002-01-10;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4394;4394;2002-01-11;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4395;4395;2002-01-12;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4396;4396;2002-01-13;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4397;4397;2002-01-14;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4398;4398;2002-01-15;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4399;4399;2002-01-16;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4400;4400;2002-01-17;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4401;4401;2002-01-18;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4402;4402;2002-01-19;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4403;4403;2002-01-20;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4404;4404;2002-01-21;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4405;4405;2002-01-22;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4406;4406;2002-01-23;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4407;4407;2002-01-24;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4408;4408;2002-01-25;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4409;4409;2002-01-26;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4410;4410;2002-01-27;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4411;4411;2002-01-28;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4412;4412;2002-01-29;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4413;4413;2002-01-30;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4414;4414;2002-01-31;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4415;4415;2002-02-01;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4416;4416;2002-02-02;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4417;4417;2002-02-03;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4418;4418;2002-02-04;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4419;4419;2002-02-05;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4420;4420;2002-02-06;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4421;4421;2002-02-07;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4422;4422;2002-02-08;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4423;4423;2002-02-09;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4424;4424;2002-02-10;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4425;4425;2002-02-11;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4426;4426;2002-02-12;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4427;4427;2002-02-13;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4428;4428;2002-02-14;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4429;4429;2002-02-15;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4430;4430;2002-02-16;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4431;4431;2002-02-17;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4432;4432;2002-02-18;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4433;4433;2002-02-19;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4434;4434;2002-02-20;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4435;4435;2002-02-21;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4436;4436;2002-02-22;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4437;4437;2002-02-23;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4438;4438;2002-02-24;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4439;4439;2002-02-25;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4440;4440;2002-02-26;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4441;4441;2002-02-27;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4442;4442;2002-02-28;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4443;4443;2002-03-01;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4444;4444;2002-03-02;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4445;4445;2002-03-03;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4446;4446;2002-03-04;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4447;4447;2002-03-05;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4448;4448;2002-03-06;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4449;4449;2002-03-07;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4450;4450;2002-03-08;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4451;4451;2002-03-09;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
4452;4452;2002-03-10;SÃO PAULO, SP;0,00;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;;;;;
